İlan No:,İlan Tarihi:,Marka:,Seri:,Model:,Yıl:,Yakıt Tipi:,Vites Tipi:,Motor Hacmi:,Motor Gücü:,Kilometre:,car_link:,price,boya_degisen,aciklama
 16588843   , 03 Şubat 2021   , Renault   , Clio   , 0.9 TCe Joy   , 2020   , Benzin   , Düz   , 1200 cm3' e kadar   , 101 - 125 HP   , 17.500 km   ,https://www.arabam.com//ilan/sahibinden-satilik-renault-clio-0-9-tce-joy/sahibinden-renault-clio-0-9-tce-joy-2020-model/16588843,  129.999 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  0 TL  ,"Askeri Personelden Temiz Kullanılmış Hatasız Boyasız Tramersiz 5 Yıl Bayi Garantili 
 
2020 Model 0.9 Tce Joy Paket 
 
Hız sabitleyici
Yokuş kalkış desteği 
Android Ekran Tablet
Geri görüş Kamerası
Park sensörü
Mayar sinyaller Bağaj -Far
İç aydınlatma ledleri
 
Tarafımca bayiden taktırılan onca ekstralar..
Aracım yeni nesil turbo motor 1.6 arabadan farksızdır. Km başı uzun yol 27 kr şehir içi 34 kr yakmaktadır.
 
 "
 16565659   , 02 Şubat 2021   , Toyota   , Corolla   , 1.4 D-4D Comfort Extra   , 2012   , Dizel   , Düz   , 1364 cc   , 90 hp   , 226.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-toyota-corolla-1-4-d-4d-comfort-extra/sahibinden-toyota-corolla-1-4-d-4d-comfort-extra-2012-model/16565659,  122.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Arka Tampon:  Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  340 TL  ,"ilk sahibiyim, Aracın Periyodik Bakımları zamanında yapılmıştır,
Dijital klima, Sis farı,Araçta sigara içilmemiştir, Koltuklarda, Yer ve Tavan döşemesinde herhangi bir problem yok,
07/2020 akü ve 08/2020 lastikleri yenilenmiştir,
araç muayenesi 02/08/2021 tarihine kadar geçerlidir, 
değişen yok,
ön kaput ve sol arka kapı üzerinde dikkatle bakıldığında fark edilebilen lokal anahtar çiziği bulunmakta,(özellikle boyatılmamıştır)
 arka tampon boyanmasına bağlı 340 tl tramer kayıtlıdır, 
 "
 16530322   , 31 Ocak 2021   , Ford   , Focus   , 1.6 TDCi Titanium   , 2012   , Dizel   , Düz   , 1560 cc   , 115 hp   , 177.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-ford-focus-1-6-tdci-titanium/sahibinden-ford-focus-1-6-tdci-titanium-2012-model/16530322,  143.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,Konuşan paket orijinal km boya değişen hasar kaydı yok lastikler iyi masrafsız not citti alıcılar arasın 
 16514917   , 29 Ocak 2021   , Renault   , Clio   , 1.2 Authentique   , 2007   , Benzin   , Düz   , 1149 cc   , 75 hp   , 53.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-renault-clio-1-2-authentique/son-5-gun-galeriye-80-000-e-gidiyor-sahibinden-renault-clio-1-2-authentique-2007-model-istanbul/16514917,  82.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,Sitenin en temizi ve kusursuz aracı. Lütfen aldıktan sonra her ay servise uğrayacağınız araclarlarla kıyaslamayın. Tremer kaydı koktur kaza ve herhangi nokta boya güneş yanığı ve çalışmayan aksamı yoktur. Triger seti ve baski balata 25.000 km de degişti 4 lastik fren balata ve diskler yeni değişti tüm sıvı bakımlari yeni yapıldı. Hepsinin km ve tarihleri faturalariyla servisin adresini de vererek ibraz edebilirim. Tüm kitapcıkları ve yedek anahtarı mevcuttur. Araç garajda muhafaza edildi izmir istanbul arasinda kullanildi. Aracıma her türlü kefilim istediğiniz servis ekper e gösterbilirsiniz. Döşemelerde herhangi deforme yanık yırtık bulamassınız. sorunsuz gönül rahatlığiyla binebileceğiniz bir araçtir. Aile büyuyunce bize yetmez oldu daha büyük bir araç aldık. Bu yüzden satilmasinda acelem yok . çocuk koltuğü için servisde izofiks dahi taktirdim digerlerinde bu özelliği bulamazsıniz. Ayrica yakıt cimrisi bir araçtır bu yüzden lpg taktırmaya gerek bile duymadım.Her kez boya takıntısı olan aramasın der ben idda ediyorum özellikle boya takintısı olanlar arasin. Sağ alt marşpiyerde mantara sürtmeden dayı cok küçük bir ezik mevcut fotografıni resimlere ekledim. Orjinalliğini bozmamamk için düzelttirmedim. 07.2022 muayene geçerlilik tarihidir.TEKNİK ÖZELLİKLERYol bilgisayarıinmobilizer2 hava yastığıabs frenradyo cd çalar ( düğmelerde soyulma yoktur )hidrolik dreksiyonyükseklik ayarli dreksiyonön far ayari ve silecek sensörüHer şeyi acik açik yazdim bu yüzden gereksiz teklifler yapmayalim. kesin alıcılarla araba başında cüzi bir ikram olabilir.Şimdiden hayırlı olsun
 16485404   , 25 Ocak 2021   , Opel   , Corsa   , 1.4 Enjoy   , 2008   , LPG & Benzin   , Otomatik   , 1364 cc   , 90 hp   , 152.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-opel-corsa-1-4-enjoy/tam-otomatik/16485404,  99.750 TL  , Satıcı bu ilan için boya - değişen  - tramer bilgisi vermemiştir.Detaylı bilgi almak için satıcı ile iletişime geçebilirsiniz. ,"Aracım orijinal kilometredir. Corsanın tutulan Tam otomatik 1.4 benzin/ LPG li dolu paketlerinden enjoy pakettir . Dört aibag , çelik jant, sis farı , park sensörü gibi bir çok özellik VARDIR. Motorunda şanzıman da hiç bir sorun yoktur. Geri kaçırma yapmaz. İçerisinde koltuklarda leke yırtık sökük yanık kesinlikle YOKTUR. Yağ bakımı filitreler yeni değişti. Akü yenidir . Kışlık bakımı yapılmıştır . Şuanda yapılacak hiç bir masrafı YOKTUR . Güneş yanığı YOKTUR. Aracı görmeden kimse karar vermesin . Araçta üç parça değişen üç parçada boya vardır . Kesinlikle tavanında direklerinde şasesinde podyesinde darbe işlem YOKTUR. 2500 TL hasar kaydı VARDIR. Ağır hasar kaydı pert kaydı YOKTUR. TAKAS YOKTUR. Hayırlısı ne ise o olsun."
 16469699   , 22 Ocak 2021   , Skoda   , Octavia   , 1.6 TDI Ambition   , 2012   , Dizel   , Yarı Otomatik   , 1598 cc   , 105 hp   , 100.500 km   ,https://www.arabam.com//ilan/sahibinden-satilik-skoda-octavia-1-6-tdi-ambition/sahibinden-skoda-octavia-1-6-tdi-ambition-2012-model/16469699,  149.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Lokal Boyanmış  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Lokal Boyanmış  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,SAHİBİNDEN SATILIK OCTAVİA. ARACIM 2012 MODEL DİZEL BE OTOMATİK. TASARRUFLU VE GENİŞ BAGAJ HACMİYLE HER TÜRLÜ EŞYANIZI TAŞIYABİLECEK BOYUTLARDA KONFORLU BİR ARAÇTIR. İLK SAHİBİYİM ŞİMDİYE KADAR HİÇ BİR SORUN İLE KARŞILAŞMADIM. ALICISINA HAYIRLI OLSUN ŞİMDİDEN. SATMA SEBEBİM İKİ ARAÇ VAR ÖNCE HANGİSİ SATILIRSA DİĞER ARACIN SATIŞINDAN VAZGEÇECEĞİM. DİĞER ARACIM MEGAN SADEN TOUCH DİZEL OYOMATİK 2020 MODEL SIFIR KM. 
 16465506   , 22 Ocak 2021   , Mercedes - Benz   , C   , C 180 AMG 7G-Tronic   , 2012   , Benzin   , Otomatik   , 1796 cc   , 156 hp   , 106.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-mercedes-benz-c-180-amg-7g-tronic/sahibinden-mercedes-benz-c-180-amg-7g-tronic-2012-model/16465506,  285.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,"İlk sahibinden ACİL SATILIK cam tavanlı Mercedes AMG 7G. 
Boya, değişen, hasar kaydı yoktur.
Temiz aile arabası olup, içinde sigara içilmemiştir. 
Düşük kilometrelidir, masrafsızdır.
Alıcısına hayırlı olsun."
 16444386   , 18 Ocak 2021   , Hyundai   , i30   , 1.6 CRDi CW Team   , 2011   , Dizel   , Otomatik   , 1582 cc   , 115 hp   , 127.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-hyundai-i30-1-6-crdi-cw-team/sahibinden-hyundai-i30-1-6-crdi-cw-team-2011-model/16444386,  125.000 TL  , Satıcı bu ilan için boya - değişen  - tramer bilgisi vermemiştir.Detaylı bilgi almak için satıcı ile iletişime geçebilirsiniz. ,İlk sahibinden bayandan kazasız araç muaynesi egzoz gazı muaynesi yeni yapılmış çok temiz araç
 16415007   , 14 Ocak 2021   , Honda   , Civic   , 1.6 i-VTEC Dream   , 2008   , LPG & Benzin   , Düz   , 1595 cc   , 125 hp   , 165.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-honda-civic-1-6-i-vtec-dream/sahibinden-honda-civic-1-6-i-vtec-dream-2008-model/16415007,  105.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Boyanmış  Arka Kaput:  Boyanmış  Sol Arka Çamurluk:  Boyanmış  Sağ Arka Kapı:  Boyanmış  Sağ Ön Kapı:  Boyanmış  Sol Arka Kapı:  Boyanmış  Sol Ön Kapı:  Boyanmış  Sağ Ön Çamurluk:  Boyanmış  Motor Kaputu:  Boyanmış  Sol Ön Çamurluk:  Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  17.000 TL  ,"2008 Honda Civic 2019 yılında 132 bin km de aldım ve LPG taktırdım hala garantisi devam etmektedir.Tavan hariç boyalı olduğu için aldıktan sonra ben de çiziklerden dolayı 5 parçasını boyattım şuan ön tamponda taş izleri hariç çizik yoktur.Geri görüş kamerası ve double teyp bu sene takıldıAkünün garantisi devam ediyor.kısalar photon marka zenon, yağ bakımları yeni yapıldı ve bakım sırasında balatalar değişti."
 16029210   , 04 Şubat 2021   , Renault   , Clio   , 1.5 dCi Joy   , 2016   , Dizel   , Düz   , 1461 cc   , 75 hp   , 128.508 km   ,https://www.arabam.com//ilan/sahibinden-satilik-renault-clio-1-5-dci-joy/sahibinden-renault-clio-1-5-dci-joy-2016-model/16029210,  125.500 TL  , Satıcı bu ilan için boya - değişen  bilgisi vermemiştir.Detaylı bilgi almak için satıcı ile iletişime geçebilirsiniz.   Toplam Tramer Tutarı:  2.094 TL  ,2016 MODELRENAULT CLİO 1.5 DCİ JOYYENİ KASADEĞİŞENİ BOYANANI PARÇASI YOKHASAR KAYDI SADECE :2094 tlABSKLİMA4 HAVA YASTIĞIHIZ SABİTLEYİCİHIZ SINIRLAYICISTART STOPMUAYENE GEÇERLİLİK TARİHİ : 03.01.2022YEDEK ANAHTARI MEVCUT
 15759382   , 04 Şubat 2021   , Renault   , R 9   , 1.4 Broadway   , 1996   , LPG & Benzin   , Düz   , 1390 cc   , 83 hp   , 230.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-renault-r-9-1-4-broadway/hatasiz/15759382,  35.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,Araç 3. Sahibindendir araçta değişen yoktur boyanan 1 parça lokal baya vardır ondan başka boyanan parça  yoktur araçta herhangi bir çürük yoktur4 lastik yenidir akü yenidir motor bakımları yapılmıştır aracın tüp tankı yenidir tarihi 2030 kadardır fotaraflarda neyse o dur HATASIZ bir araçtır
 15701884   , 04 Şubat 2021   , Hyundai   , Accent Blue   , 1.4 D-CVVT Mode Plus   , 2014   , LPG & Benzin   , Düz   , 1368 cc   , 100 hp   , 86.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-hyundai-accent-blue-1-4-d-cvvt-mode-plus/sahibinden-hyundai-accent-blue-1-4-d-cvvt-mode-plus-2014-model-kocaeli/15701884,  122.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Motor Kaputu:  Lokal Boyanmış  Sol Ön Çamurluk:  Lokal Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,1.4 manuel mode plus modeli. Motor kaputu  ve sol ön çamurluk köşeleri boyalı. Muayene yeni lastikler yeni araç temizdir. Hasar kaydı 3.900 TL dir
 16127881   , 04 Şubat 2021   , Seat   , Leon   , 1.5 EcoTSI FR   , 2019   , Benzin   , Yarı Otomatik   , 1498 cc   , 150 hp   , 13.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-seat-leon-1-5-ecotsi-fr/seat-leon-frmat-paket-1-5-tsi-150-hp-dsg-s-s-hatasiz-boyasiz/16127881,  295.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,SIFIR AYARINDA HATASIZ BOYASIZ FR MAT PAKET URBAN GRİ (ÖZEL RENK)HAYALET GÖSTERGE AÇILIR CAM TAVAN 18'inç JANTSİYAH TAVAN DÖŞEMSİALCANTARA VE DERİ DÖŞEME 
 16016330   , 04 Şubat 2021   , Renault   , Clio   , 1.5 dCi Touch   , 2016   , Dizel   , Düz   , 1461 cc   , 90 hp   , 142.500 km   ,https://www.arabam.com//ilan/sahibinden-satilik-renault-clio-1-5-dci-touch/sahibinden-renault-clio-1-5-dci-touch-2016-model/16016330,  132.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Kapı:  Değişmiş  Sağ Ön Kapı:  Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  4.100 TL  ,Aracımda 2 parça harici herhangi hata kusur  yoktur detaylı expertiz raporu mevcuttur gönül rahatlığı ile alabilirsiniz alan arkadaşa şimdiden hayırlı olsun
 15390522   , 04 Şubat 2021   , Hyundai   , Accent Era   , 1.4 Team   , 2009   , LPG & Benzin   , Düz   , 1399 cc   , 97 hp   , 188.500 km   ,https://www.arabam.com//ilan/sahibinden-satilik-hyundai-accent-era-1-4-team/sahibinden-hyundai-accent-era-1-4-team-2010model/15390522,  78.500 TL  , Satıcı bu ilan için boya - değişen  - tramer bilgisi vermemiştir.Detaylı bilgi almak için satıcı ile iletişime geçebilirsiniz. ,2010 MODEL 1.4 hundai eraMOTORUNDA EN UFAK PROBLEM OLMAYIP GAYET SAĞLIKLIDIRYÜRÜR AKSAMI KUSURSUZ OLUP EN UFAK SES DAHİ YOKTURİÇ AKSAMLARI SIFIR AYARINDA DURMAKTADIRKASASI ÇOK DÜZGÜN OLUP EZİK ÇİZİK YOKTURARACIMIZ ÇIKABİLECEK EN GÜZEL TEMİZLİĞE SAHİPTİRİSTENİLEN EXPERTİZE AÇIKTIRmuayne.2022Detaylı bilgi icin 0535 889 56 67 
 15979573   , 04 Şubat 2021   , Hyundai   , i30   , 1.6 CRDi CW Elite   , 2012   , Dizel   , Otomatik   , 1601 - 1800 cm3   , 126 - 150 HP   , 125.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-hyundai-i30-1-6-crdi-cw-elite/sahibinden-hyundai-i30-1-6-crdi-cw-elite-2012-model/15979573,  183.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  3.941 TL  ,Araçta değişen ve boya mevcut değildir. 2012 model olup 2013 trafik çıkışlıdır.Star-stop özelliğiAnahtarsız giriş ve çalıştırmaGeri görüş kamerası ve ön arka park sensörleriÖn ve arka kol dayama Elektrikli koltuk ve bel ayarı Yağmur ve park sensörüÇift yönlü digital klima Gündüz ledleriYokuş kalkış desteğiYarı deri yarı kumaş krem koltuklar Sunroof ve cam tavan Hız sabitleyici Bluetooth-usb-aux girişi Aracın lastikleri 0 yeni değiştiPasta cilası tüm temizlik ve bakımları yapıldı Araçta değişen olmayıp plastik aksam (tamponlar) kaynaklı 3941 tl tramer çıkmaktadır.
 15394018   , 04 Şubat 2021   , Toyota   , Yaris   , 1.33 Terra Sporty   , 2010   , LPG & Benzin   , Yarı Otomatik   , 1329 cc   , 101 hp   , 139.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-toyota-yaris-1-33-terra-sporty/memurdan-otomatik-toyota-yaris-1-33-terra-sporty-2010-model/15394018,  108.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,"memurdan otomatik toyota yaris, orjinal, tertemiz, boyasiz degisensiz harika bir arac, aracimiz tupludur, uzerinde atiker marka simit tup bulunmaktadir, ruhsata islidir, muayenesi yeni, 4 lastik yeni (lassa marka), bakimlari zamaninda yapilmistir, icerisinde sigara icilmemistir, kitapciklari ve yedek anahtari mevcuttur, ufak tampon hasarindan 1881tl hasari bulunmaktadir, cuzzi miktarda pazarlik olur, simdiden alicisina hayirli olmasi dilegiyle..Not:Sol Arka Kapida ve Marspiyerde kucuk bi surtme mevcut olup boya olmasin diye yaptirilmamistir"
 16201368   , 04 Şubat 2021   , Opel   , Corsa   , 1.2 Swing   , 2000   , Benzin   , Otomatik   , 1199 cc   , 65 hp   , 193.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-opel-corsa-1-2-swing/hasar-kayitsiz-corsa/16201368,  56.750 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,"hasar kayıtsız temiz corsa 
"
 16135514   , 04 Şubat 2021   , Peugeot   , 206+   , 1.4 HDi Urban Move   , 2012   , Dizel   , Düz   , 1398 cc   , 71 hp   , 101.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-peugeot-206-1-4-hdi-urban-move/sahibinden-peugeot-206-1-4-hdi-urban-move-2012-model/16135514,  87.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,Boyasiz hatasiz triger turbo bakimi dahil herseyi yeni yapilmistir. 4 lastik sifir ayrica aracta ben aldigimda mevcut olan ses sistemi bulunmaktadir.
 14899757   , 04 Şubat 2021   , Mercedes - Benz   , E   , 200 CGI BlueEFFICIENCY Avantgarde   , 2011   , Benzin   , Otomatik   , -   , -   , 129.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-mercedes-benz-e-200-cgi-blueefficiency-avantgarde/hatasiz-ilk-sahibinden-mercedes-benz-e-200-cgi-blueefficiency-avantgarde-2011-model-samsun/14899757,  415.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,"Yetkili satıcı ve Tüm bakımları yetkili serviste yapılmıştır.
Gerçek sahibinden. Araç kullanıldığı için km değişiklik gösterebilir.
Ön cam çatlama sonucu yetkili serviste değişmiştir.
 "
 15319362   , 04 Şubat 2021   , Volkswagen   , Jetta   , 1.6 GL   , 1984   , Dizel   , Düz   ,,, 354.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-volkswagen-jetta-1-6-gl/sahibinden-volkswagen-jetta-1-3gl-1981-model/15319362,  15.500 TL  , Satıcı bu ilan için boya - değişen  - tramer bilgisi vermemiştir.Detaylı bilgi almak için satıcı ile iletişime geçebilirsiniz. ,Aracım 1.3dizeldir.ozel üretim bir aractir.cok az yakar motoru yeni yapılmıştır.lastikler sağlamdır.deposunu doldur dünya turuna cik.isiklarda en önce kaçar.bu zamana kadar 1 defa yolda kalmıştır o da depoya en son ne zaman yakıt koyduğumuzu unuttuğumuz dan kalmıştır.alana hayırlı olsun
